,graph,nodes,size,copies,epochs,kendalltau,avg
405,1-wiki-Vote,1000,100000,40,0,0.9253037265768835,0.0
406,1-wiki-Vote,1000,100000,40,1,0.924819684743146,0.0
407,1-wiki-Vote,1000,100000,40,2,0.9225251294574601,0.0
408,1-wiki-Vote,1000,100000,40,3,0.9211737521983856,0.0
409,1-wiki-Vote,1000,100000,40,4,0.9201983516194702,0.0
410,1-wiki-Vote,1000,100000,40,5,0.9196249590402606,0.0
411,1-wiki-Vote,1000,100000,40,6,0.923436647771109,0.0
412,1-wiki-Vote,1000,100000,40,7,0.923043645200868,0.0
413,1-wiki-Vote,1000,100000,40,8,0.9244500400055795,0.0
414,1-wiki-Vote,1000,100000,40,9,0.9228038756413653,0.0
415,1-wiki-Vote,1000,100000,40,10,0.9230457558483988,0.0
416,1-wiki-Vote,1000,100000,40,11,0.9234982786790092,0.0
417,1-wiki-Vote,1000,100000,40,12,0.9259473333639521,0.0
418,1-wiki-Vote,1000,100000,40,13,0.9251495085972974,0.0
419,1-wiki-Vote,1000,100000,40,14,0.9249594096096871,0.0
420,1-wiki-Vote,10000,100000,1,0,0.9122884889329217,0.0
421,1-wiki-Vote,10000,100000,1,1,0.9267444168270207,0.0
422,1-wiki-Vote,10000,100000,1,2,0.9247555210582086,0.0
423,1-wiki-Vote,10000,100000,1,3,0.9229055709629015,0.0
424,1-wiki-Vote,10000,100000,1,4,0.9217871063708456,0.0
425,1-wiki-Vote,10000,100000,1,5,0.9213973021843114,0.0
426,1-wiki-Vote,10000,100000,1,6,0.921784010754467,0.0
427,1-wiki-Vote,10000,100000,1,7,0.9228868944442449,0.0
428,1-wiki-Vote,10000,100000,1,8,0.9237407217253842,0.0
429,1-wiki-Vote,10000,100000,1,9,0.9242140696116323,0.0
430,1-wiki-Vote,10000,100000,1,10,0.9244395896422735,0.0
431,1-wiki-Vote,10000,100000,1,11,0.9246234974035961,0.0
432,1-wiki-Vote,10000,100000,1,12,0.9247086646830242,0.0
433,1-wiki-Vote,10000,100000,1,13,0.9247614308712949,0.0
434,1-wiki-Vote,10000,100000,1,14,0.9247888692891958,0.0
435,1-wiki-Vote,10000,100000,10,0,0.9235842523884319,0.0
436,1-wiki-Vote,10000,100000,10,1,0.9242496691999857,0.0
437,1-wiki-Vote,10000,100000,10,2,0.9242441815164055,0.0
438,1-wiki-Vote,10000,100000,10,3,0.9254963583415309,0.0
439,1-wiki-Vote,10000,100000,10,4,0.9248889139821572,0.0
440,1-wiki-Vote,10000,100000,10,5,0.9233845851320152,0.0
441,1-wiki-Vote,10000,100000,10,6,0.9221934763754486,0.0
442,1-wiki-Vote,10000,100000,10,7,0.9202726464125556,0.0
443,1-wiki-Vote,10000,100000,10,8,0.9166084215891946,0.0
444,1-wiki-Vote,10000,100000,10,9,0.9094323606941991,0.0
445,1-wiki-Vote,10000,100000,10,10,0.9059246052077906,0.0
446,1-wiki-Vote,10000,100000,10,11,0.9056736810756683,0.0
447,1-wiki-Vote,10000,100000,10,12,0.9072036576114753,0.0
448,1-wiki-Vote,10000,100000,10,13,0.9063758616498827,0.0
449,1-wiki-Vote,10000,100000,10,14,0.9010285678264085,0.0
450,1-wiki-Vote,10000,100000,20,0,0.9244076863451275,0.0
451,1-wiki-Vote,10000,100000,20,1,0.9259483183327999,0.0
452,1-wiki-Vote,10000,100000,20,2,0.9236839777996548,0.0
453,1-wiki-Vote,10000,100000,20,3,0.9198457327719858,0.0
454,1-wiki-Vote,10000,100000,20,4,0.9173279736017175,0.0
455,1-wiki-Vote,10000,100000,20,5,0.8999933268355922,0.0
456,1-wiki-Vote,10000,100000,20,6,0.9075807599703173,0.0
457,1-wiki-Vote,10000,100000,20,7,0.9150181190296299,0.0
458,1-wiki-Vote,10000,100000,20,8,0.915618105767728,0.0
459,1-wiki-Vote,10000,100000,20,9,0.9123706634767889,0.0
460,1-wiki-Vote,10000,100000,20,10,0.9141777998926878,0.0
461,1-wiki-Vote,10000,100000,20,11,0.9155781441744776,0.0
462,1-wiki-Vote,10000,100000,20,12,0.918222747476431,0.0
463,1-wiki-Vote,10000,100000,20,13,0.9161843221453327,0.0
464,1-wiki-Vote,10000,100000,20,14,0.9137598916815829,0.0
465,1-wiki-Vote,10000,100000,40,0,0.9254503462253587,0.0
466,1-wiki-Vote,10000,100000,40,1,0.9217444712907228,0.0
467,1-wiki-Vote,10000,100000,40,2,0.9091482291631506,0.0
468,1-wiki-Vote,10000,100000,40,3,0.9166217509130578,0.0
469,1-wiki-Vote,10000,100000,40,4,0.9169852425283659,0.0
470,1-wiki-Vote,10000,100000,40,5,0.9220852705120346,0.0
471,1-wiki-Vote,10000,100000,40,6,0.9208291538115184,0.0
472,1-wiki-Vote,10000,100000,40,7,0.9199218187985202,0.0
473,1-wiki-Vote,10000,100000,40,8,0.9197192346299712,0.0
474,1-wiki-Vote,10000,100000,40,9,0.9227905082070034,0.0
475,1-wiki-Vote,10000,100000,40,10,0.9162494707991177,0.0
476,1-wiki-Vote,10000,100000,40,11,0.9144751197748645,0.0
477,1-wiki-Vote,10000,100000,40,12,0.916054165547598,0.0
478,1-wiki-Vote,10000,100000,40,13,0.9142443556448268,0.0
479,1-wiki-Vote,10000,100000,40,14,0.9166464132447496,0.0
480,1-wiki-Vote,10,300000,1,0,0.8341355728710863,0.0
481,1-wiki-Vote,10,300000,1,1,0.9034382624164697,0.0
482,1-wiki-Vote,10,300000,1,2,0.9139495685396871,0.0
483,1-wiki-Vote,10,300000,1,3,0.9187881576492032,0.0
484,1-wiki-Vote,10,300000,1,4,0.9214865501624551,0.0
485,1-wiki-Vote,10,300000,1,5,0.9230743199449828,0.0
486,1-wiki-Vote,10,300000,1,6,0.9233553174862542,0.0
487,1-wiki-Vote,10,300000,1,7,0.923260760476873,0.0
488,1-wiki-Vote,10,300000,1,8,0.92331577802251,0.0
489,1-wiki-Vote,10,300000,1,9,0.9235205108330007,0.0
490,1-wiki-Vote,10,300000,1,10,0.9237417066942321,0.0
491,1-wiki-Vote,10,300000,1,11,0.9238631392821726,0.0
492,1-wiki-Vote,10,300000,1,12,0.9239723301144344,0.0
493,1-wiki-Vote,10,300000,1,13,0.9241307693890822,0.0
494,1-wiki-Vote,10,300000,1,14,0.9242388345426608,0.0
495,1-wiki-Vote,10,300000,10,0,0.9238703154837775,0.0
496,1-wiki-Vote,10,300000,10,1,0.9255888047033813,0.0
497,1-wiki-Vote,10,300000,10,2,0.9264271539026281,0.0
498,1-wiki-Vote,10,300000,10,3,0.9258917529789735,0.0
499,1-wiki-Vote,10,300000,10,4,0.9251934100659387,0.0
500,1-wiki-Vote,10,300000,10,5,0.9253457988176648,0.0
501,1-wiki-Vote,10,300000,10,6,0.9245225055708047,0.0
502,1-wiki-Vote,10,300000,10,7,0.9232613233162146,0.0
503,1-wiki-Vote,10,300000,10,8,0.9243158028226185,0.0
504,1-wiki-Vote,10,300000,10,9,0.9228498877575375,0.0
505,1-wiki-Vote,10,300000,10,10,0.9236441947783075,0.0
506,1-wiki-Vote,10,300000,10,11,0.9227653211464689,0.0
507,1-wiki-Vote,10,300000,10,12,0.9207879258297494,0.0
508,1-wiki-Vote,10,300000,10,13,0.9208485338069906,0.0
509,1-wiki-Vote,10,300000,10,14,0.9181195045114354,0.0
510,1-wiki-Vote,10,300000,20,0,0.9274202461901672,0.0
511,1-wiki-Vote,10,300000,20,1,0.9270965105895729,0.0
512,1-wiki-Vote,10,300000,20,2,0.9270805726355897,0.0
513,1-wiki-Vote,10,300000,20,3,0.9247680442335582,0.0
514,1-wiki-Vote,10,300000,20,4,0.9195351861652825,0.0
515,1-wiki-Vote,10,300000,20,5,0.9177841929737037,0.0
516,1-wiki-Vote,10,300000,20,6,0.9188113747720423,0.0
517,1-wiki-Vote,10,300000,20,7,0.9172176951764283,0.0
518,1-wiki-Vote,10,300000,20,8,0.9168725339502195,0.0
519,1-wiki-Vote,10,300000,20,9,0.9168725339502195,0.0
520,1-wiki-Vote,10,300000,20,10,0.9168725339502195,0.0
521,1-wiki-Vote,10,300000,20,11,0.9168725339502195,0.0
522,1-wiki-Vote,10,300000,20,12,0.9168725339502195,0.0
523,1-wiki-Vote,10,300000,20,13,0.9168725339502195,0.0
524,1-wiki-Vote,10,300000,20,14,0.9168725339502195,0.0
525,1-wiki-Vote,10,300000,40,0,0.9276442939787415,0.0
526,1-wiki-Vote,10,300000,40,1,0.9238952211246412,0.0
527,1-wiki-Vote,10,300000,40,2,0.9185694945650089,0.0
528,1-wiki-Vote,10,300000,40,3,0.915735739190113,0.0
529,1-wiki-Vote,10,300000,40,4,0.9183227921729118,0.0
530,1-wiki-Vote,10,300000,40,5,0.9168621214224006,0.0
531,1-wiki-Vote,10,300000,40,6,0.9158563275190412,0.0
532,1-wiki-Vote,10,300000,40,7,0.9158563275190412,0.0
533,1-wiki-Vote,10,300000,40,8,0.9158563275190412,0.0
534,1-wiki-Vote,10,300000,40,9,0.9158563275190412,0.0
535,1-wiki-Vote,10,300000,40,10,0.9158563275190412,0.0
536,1-wiki-Vote,10,300000,40,11,0.9158563275190412,0.0
537,1-wiki-Vote,10,300000,40,12,0.9158563275190412,0.0
538,1-wiki-Vote,10,300000,40,13,0.9158563275190412,0.0
539,1-wiki-Vote,10,300000,40,14,0.9158563275190412,0.0
540,1-wiki-Vote,100,300000,1,0,0.8661858963366152,0.0
541,1-wiki-Vote,100,300000,1,1,0.9143528429279114,0.0
542,1-wiki-Vote,100,300000,1,2,0.9210155943434085,0.0
543,1-wiki-Vote,100,300000,1,3,0.9236515116897478,0.0
544,1-wiki-Vote,100,300000,1,4,0.9247942162629406,0.0
545,1-wiki-Vote,100,300000,1,5,0.9253586034126852,0.0
546,1-wiki-Vote,100,300000,1,6,0.9253293357669243,0.0
547,1-wiki-Vote,100,300000,1,7,0.9247095089420365,0.0
548,1-wiki-Vote,100,300000,1,8,0.9238774916853822,0.0
549,1-wiki-Vote,100,300000,1,9,0.9231117487611962,0.0
550,1-wiki-Vote,100,300000,1,10,0.9225210488722339,0.0
551,1-wiki-Vote,100,300000,1,11,0.922092306003804,0.0
552,1-wiki-Vote,100,300000,1,12,0.9218543656721615,0.0
553,1-wiki-Vote,100,300000,1,13,0.9217040875679662,0.0
554,1-wiki-Vote,100,300000,1,14,0.9215646441210958,0.0
555,1-wiki-Vote,100,300000,10,0,0.9238841050476455,0.0
556,1-wiki-Vote,100,300000,10,1,0.9219576466913368,0.0
557,1-wiki-Vote,100,300000,10,2,0.9206667746614796,0.0
558,1-wiki-Vote,100,300000,10,3,0.9197769256624806,0.0
559,1-wiki-Vote,100,300000,10,4,0.9190843518526967,0.0
560,1-wiki-Vote,100,300000,10,5,0.9191078123721611,0.0
561,1-wiki-Vote,100,300000,10,6,0.9186615187973532,0.0
562,1-wiki-Vote,100,300000,10,7,0.9174045578378247,0.0
563,1-wiki-Vote,100,300000,10,8,0.917180266360215,0.0
564,1-wiki-Vote,100,300000,10,9,0.9159062795106043,0.0
565,1-wiki-Vote,100,300000,10,10,0.9163369923167295,0.0
566,1-wiki-Vote,100,300000,10,11,0.9156656656920894,0.0
567,1-wiki-Vote,100,300000,10,12,0.9159529951759535,0.0
568,1-wiki-Vote,100,300000,10,13,0.914894012954817,0.0
569,1-wiki-Vote,100,300000,10,14,0.9149291904136642,0.0
570,1-wiki-Vote,100,300000,20,0,0.9214748712461178,0.0
571,1-wiki-Vote,100,300000,20,1,0.9180018710890503,0.0
572,1-wiki-Vote,100,300000,20,2,0.9162446866647145,0.0
573,1-wiki-Vote,100,300000,20,3,0.9154389821472779,0.0
574,1-wiki-Vote,100,300000,20,4,0.9152470157729491,0.0
575,1-wiki-Vote,100,300000,20,5,0.9147530216997574,0.0
576,1-wiki-Vote,100,300000,20,6,0.9148568655582744,0.0
577,1-wiki-Vote,100,300000,20,7,0.9141364312010835,0.0
578,1-wiki-Vote,100,300000,20,8,0.9142979660921099,0.0
579,1-wiki-Vote,100,300000,20,9,0.9132074266372402,0.0
580,1-wiki-Vote,100,300000,20,10,0.9130999625536093,0.0
581,1-wiki-Vote,100,300000,20,11,0.9109313425705964,0.0
582,1-wiki-Vote,100,300000,20,12,0.9071629924690479,0.0
583,1-wiki-Vote,100,300000,20,13,0.9050460129956227,0.0
584,1-wiki-Vote,100,300000,20,14,0.9059748386190244,0.0
585,1-wiki-Vote,100,300000,40,0,0.9187498845739774,0.0
586,1-wiki-Vote,100,300000,40,1,0.9163178557791166,0.0
587,1-wiki-Vote,100,300000,40,2,0.9166936917494403,0.0
588,1-wiki-Vote,100,300000,40,3,0.9166765251495229,0.0
589,1-wiki-Vote,100,300000,40,4,0.9134171225225758,0.0
590,1-wiki-Vote,100,300000,40,5,0.9099254079574016,0.0
591,1-wiki-Vote,100,300000,40,6,0.9072634208518143,0.0
592,1-wiki-Vote,100,300000,40,7,0.8998653582762763,0.0
593,1-wiki-Vote,100,300000,40,8,0.8975232430662291,0.0
594,1-wiki-Vote,100,300000,40,9,0.8961376733171551,0.0
595,1-wiki-Vote,100,300000,40,10,0.8939943811045122,0.0
596,1-wiki-Vote,100,300000,40,11,0.8912775556028244,0.0
597,1-wiki-Vote,100,300000,40,12,0.8935508637033667,0.0
598,1-wiki-Vote,100,300000,40,13,0.8879373855303642,0.0
599,1-wiki-Vote,100,300000,40,14,0.884838634306883,0.0
600,1-wiki-Vote,1000,300000,1,0,0.8712093781698323,0.0
601,1-wiki-Vote,1000,300000,1,1,0.9143745122425614,0.0
602,1-wiki-Vote,1000,300000,1,2,0.9204678109542399,0.0
603,1-wiki-Vote,1000,300000,1,3,0.9230093120010331,0.0
604,1-wiki-Vote,1000,300000,1,4,0.9244038871795719,0.0
605,1-wiki-Vote,1000,300000,1,5,0.9249563139933085,0.0
606,1-wiki-Vote,1000,300000,1,6,0.9248741394494414,0.0
607,1-wiki-Vote,1000,300000,1,7,0.9242437593868994,0.0
608,1-wiki-Vote,1000,300000,1,8,0.9236609392487188,0.0
609,1-wiki-Vote,1000,300000,1,9,0.9233667149829207,0.0
610,1-wiki-Vote,1000,300000,1,10,0.9233297082962134,0.0
611,1-wiki-Vote,1000,300000,1,11,0.9233494076731679,0.0
612,1-wiki-Vote,1000,300000,1,12,0.923383459453332,0.0
613,1-wiki-Vote,1000,300000,1,13,0.9234004474713724,0.0
614,1-wiki-Vote,1000,300000,1,14,0.9234304565383519,0.0
615,1-wiki-Vote,1000,300000,10,0,0.9238067146381816,0.0
616,1-wiki-Vote,1000,300000,10,1,0.9238704561936127,0.0
617,1-wiki-Vote,1000,300000,10,2,0.9246377469259882,0.0
618,1-wiki-Vote,1000,300000,10,3,0.9255281587643288,0.0
619,1-wiki-Vote,1000,300000,10,4,0.9257743631877259,0.0
620,1-wiki-Vote,1000,300000,10,5,0.9259782895277378,0.0
621,1-wiki-Vote,1000,300000,10,6,0.9268672942677244,0.0
622,1-wiki-Vote,1000,300000,10,7,0.9271366128926586,0.0
623,1-wiki-Vote,1000,300000,10,8,0.9274393827284533,0.0
624,1-wiki-Vote,1000,300000,10,9,0.9269738116131138,0.0
625,1-wiki-Vote,1000,300000,10,10,0.9260106527898772,0.0
626,1-wiki-Vote,1000,300000,10,11,0.9250738067058581,0.0
627,1-wiki-Vote,1000,300000,10,12,0.9247800045695663,0.0
628,1-wiki-Vote,1000,300000,10,13,0.9244420195449623,0.0
629,1-wiki-Vote,1000,300000,10,14,0.9243608299699428,0.0
630,1-wiki-Vote,1000,300000,20,0,0.9234056916073234,0.0
631,1-wiki-Vote,1000,300000,20,1,0.9246732058045062,0.0
632,1-wiki-Vote,1000,300000,20,2,0.9250255432323199,0.0
633,1-wiki-Vote,1000,300000,20,3,0.9256688685997176,0.0
634,1-wiki-Vote,1000,300000,20,4,0.926311349708103,0.0
635,1-wiki-Vote,1000,300000,20,5,0.9264063288469905,0.0
636,1-wiki-Vote,1000,300000,20,6,0.9272915344214218,0.0
637,1-wiki-Vote,1000,300000,20,7,0.9274793820516659,0.0
638,1-wiki-Vote,1000,300000,20,8,0.926301922149132,0.0
639,1-wiki-Vote,1000,300000,20,9,0.9281751921876636,0.0
640,1-wiki-Vote,1000,300000,20,10,0.9277028292702633,0.0
641,1-wiki-Vote,1000,300000,20,11,0.9281906702695565,0.0
642,1-wiki-Vote,1000,300000,20,12,0.9286489622034179,0.0
643,1-wiki-Vote,1000,300000,20,13,0.9284404302273717,0.0
644,1-wiki-Vote,1000,300000,20,14,0.928347561736015,0.0
645,1-wiki-Vote,1000,300000,40,0,0.9250673340534302,0.0
646,1-wiki-Vote,1000,300000,40,1,0.9255419105314865,0.0
647,1-wiki-Vote,1000,300000,40,2,0.9257496360452308,0.0
648,1-wiki-Vote,1000,300000,40,3,0.9252038225937574,0.0
649,1-wiki-Vote,1000,300000,40,4,0.9252564480721929,0.0
650,1-wiki-Vote,1000,300000,40,5,0.9249938835193573,0.0
651,1-wiki-Vote,1000,300000,40,6,0.9258053571400447,0.0
652,1-wiki-Vote,1000,300000,40,7,0.9262726545033712,0.0
653,1-wiki-Vote,1000,300000,40,8,0.9287421121144454,0.0
654,1-wiki-Vote,1000,300000,40,9,0.9293219773460828,0.0
655,1-wiki-Vote,1000,300000,40,10,0.9290619455702841,0.0
656,1-wiki-Vote,1000,300000,40,11,0.9255445840184529,0.0
657,1-wiki-Vote,1000,300000,40,12,0.9213307464298311,0.0
658,1-wiki-Vote,1000,300000,40,13,0.9178058622883537,0.0
659,1-wiki-Vote,1000,300000,40,14,0.9046487505986415,0.0
660,1-wiki-Vote,10000,300000,1,0,0.8221483612844754,0.0
661,1-wiki-Vote,10000,300000,1,1,0.9093475126634596,0.0
662,1-wiki-Vote,10000,300000,1,2,0.9189637635237684,0.0
663,1-wiki-Vote,10000,300000,1,3,0.9223690822500139,0.0
664,1-wiki-Vote,10000,300000,1,4,0.9242794996850882,0.0
665,1-wiki-Vote,10000,300000,1,5,0.9245668291689522,0.0
666,1-wiki-Vote,10000,300000,1,6,0.9242171652280109,0.0
667,1-wiki-Vote,10000,300000,1,7,0.9230980999071634,0.0
668,1-wiki-Vote,10000,300000,1,8,0.9224872785117405,0.0
669,1-wiki-Vote,10000,300000,1,9,0.9226402301028082,0.0
670,1-wiki-Vote,10000,300000,1,10,0.9227561750071686,0.0
671,1-wiki-Vote,10000,300000,1,11,0.9227964180200898,0.0
672,1-wiki-Vote,10000,300000,1,12,0.9228306105100893,0.0
673,1-wiki-Vote,10000,300000,1,13,0.9228678986164673,0.0
674,1-wiki-Vote,10000,300000,1,14,0.9229021939267333,0.0
675,1-wiki-Vote,10000,300000,10,0,0.9235528740951402,0.0
676,1-wiki-Vote,10000,300000,10,1,0.9242239193001096,0.0
677,1-wiki-Vote,10000,300000,10,2,0.9247832030723805,0.0
678,1-wiki-Vote,10000,300000,10,3,0.924222652911591,0.0
679,1-wiki-Vote,10000,300000,10,4,0.9243380349766099,0.0
680,1-wiki-Vote,10000,300000,10,5,0.9254118946390135,0.0
681,1-wiki-Vote,10000,300000,10,6,0.9262615384263754,0.0
682,1-wiki-Vote,10000,300000,10,7,0.9268508312169839,0.0
683,1-wiki-Vote,10000,300000,10,8,0.926899376110193,0.0
684,1-wiki-Vote,10000,300000,10,9,0.9264343301042328,0.0
685,1-wiki-Vote,10000,300000,10,10,0.9255337871577443,0.0
686,1-wiki-Vote,10000,300000,10,11,0.9251299499301783,0.0
687,1-wiki-Vote,10000,300000,10,12,0.9247453899500606,0.0
688,1-wiki-Vote,10000,300000,10,13,0.9249860037685755,0.0
689,1-wiki-Vote,10000,300000,10,14,0.9247760646941754,0.0
690,1-wiki-Vote,10000,300000,20,0,0.9241475138594933,0.0
691,1-wiki-Vote,10000,300000,20,1,0.9248133149782128,0.0
692,1-wiki-Vote,10000,300000,20,2,0.9259092009985617,0.0
693,1-wiki-Vote,10000,300000,20,3,0.9274157812060702,0.0
694,1-wiki-Vote,10000,300000,20,4,0.9272047164529869,0.0
695,1-wiki-Vote,10000,300000,20,5,0.9260762235731682,0.0
696,1-wiki-Vote,10000,300000,20,6,0.9252198635149919,0.0
697,1-wiki-Vote,10000,300000,20,7,0.9249802346653245,0.0
698,1-wiki-Vote,10000,300000,20,8,0.9253452359783233,0.0
699,1-wiki-Vote,10000,300000,20,9,0.9253391854554015,0.0
700,1-wiki-Vote,10000,300000,20,10,0.9251478200792728,0.0
701,1-wiki-Vote,10000,300000,20,11,0.9254365566614906,0.0
702,1-wiki-Vote,10000,300000,20,12,0.9258081713367525,0.0
703,1-wiki-Vote,10000,300000,20,13,0.924196903011715,0.0
704,1-wiki-Vote,10000,300000,20,14,0.9228632551918995,0.0
705,1-wiki-Vote,10000,300000,40,0,0.925013301476641,0.0
706,1-wiki-Vote,10000,300000,40,1,0.9274430411843021,0.0
707,1-wiki-Vote,10000,300000,40,2,0.9243454925978856,0.0
708,1-wiki-Vote,10000,300000,40,3,0.9226710076590569,0.0
709,1-wiki-Vote,10000,300000,40,4,0.9216988813040567,0.0
710,1-wiki-Vote,10000,300000,40,5,0.9219618679863986,0.0
711,1-wiki-Vote,10000,300000,40,6,0.9225798276825175,0.0
712,1-wiki-Vote,10000,300000,40,7,0.9225311799803818,0.0
713,1-wiki-Vote,10000,300000,40,8,0.9235898807818474,0.0
714,1-wiki-Vote,10000,300000,40,9,0.9233313968142381,0.0
715,1-wiki-Vote,10000,300000,40,10,0.9231268047135829,0.0
716,1-wiki-Vote,10000,300000,40,11,0.9237345304926272,0.0
717,1-wiki-Vote,10000,300000,40,12,0.9241532829627443,0.0
718,1-wiki-Vote,10000,300000,40,13,0.9223142054142122,0.0
719,1-wiki-Vote,10000,300000,40,14,0.9244580604661966,0.0
720,1-wiki-Vote,10,900000,1,0,0.23864929814813915,0.0
721,1-wiki-Vote,10,900000,1,1,0.2508615047615368,0.0
722,1-wiki-Vote,10,900000,1,2,-0.03028744029285985,0.0
723,1-wiki-Vote,10,900000,1,3,-0.006280653857498674,0.0
724,1-wiki-Vote,10,900000,1,4,0.626303487546046,0.0
725,1-wiki-Vote,10,900000,1,5,0.89274150073021,0.0
726,1-wiki-Vote,10,900000,1,6,0.9135346152351255,0.0
727,1-wiki-Vote,10,900000,1,7,0.9185232010291661,0.0
728,1-wiki-Vote,10,900000,1,8,0.9201571236377012,0.0
729,1-wiki-Vote,10,900000,1,9,0.9206048623339086,0.0
730,1-wiki-Vote,10,900000,1,10,0.9207261542120138,0.0
731,1-wiki-Vote,10,900000,1,11,0.920911891194727,0.0
732,1-wiki-Vote,10,900000,1,12,0.9211259108543535,0.0
733,1-wiki-Vote,10,900000,1,13,0.9213358499287536,0.0
734,1-wiki-Vote,10,900000,1,14,0.9215598599866927,0.0
735,1-wiki-Vote,10,900000,10,0,0.9207547183085977,0.0
736,1-wiki-Vote,10,900000,10,1,0.9223673937319892,0.0
737,1-wiki-Vote,10,900000,10,2,0.9241434332742672,0.0
738,1-wiki-Vote,10,900000,10,3,0.9248849741067664,0.0
739,1-wiki-Vote,10,900000,10,4,0.9254988533203429,0.0
740,1-wiki-Vote,10,900000,10,5,0.9264406620468254,0.0
741,1-wiki-Vote,10,900000,10,6,0.9277000150735556,0.0
742,1-wiki-Vote,10,900000,10,7,0.9277174630931437,0.0
743,1-wiki-Vote,10,900000,10,8,0.9275437894299845,0.0
744,1-wiki-Vote,10,900000,10,9,0.9295865118366138,0.0
745,1-wiki-Vote,10,900000,10,10,0.9244283706909296,0.0
746,1-wiki-Vote,10,900000,10,11,0.9272410195905172,0.0
747,1-wiki-Vote,10,900000,10,12,0.9263762169422174,0.0
748,1-wiki-Vote,10,900000,10,13,0.9261858365349362,0.0
749,1-wiki-Vote,10,900000,10,14,0.9260251459029222,0.0
750,1-wiki-Vote,10,900000,20,0,0.9225601283048701,0.0
751,1-wiki-Vote,10,900000,20,1,0.9253345420308337,0.0
752,1-wiki-Vote,10,900000,20,2,0.9263169781015186,0.0
753,1-wiki-Vote,10,900000,20,3,0.9266513046704025,0.0
754,1-wiki-Vote,10,900000,20,4,0.9259281968263392,0.0
755,1-wiki-Vote,10,900000,20,5,0.8884098891575999,0.0
756,1-wiki-Vote,10,900000,20,6,0.8429464006336295,0.0
757,1-wiki-Vote,10,900000,20,7,0.8456453559862229,0.0
758,1-wiki-Vote,10,900000,20,8,0.8764760065986014,0.0
759,1-wiki-Vote,10,900000,20,9,0.8764848713182309,0.0
760,1-wiki-Vote,10,900000,20,10,0.8764848713182309,0.0
761,1-wiki-Vote,10,900000,20,11,0.8764848713182309,0.0
762,1-wiki-Vote,10,900000,20,12,0.8764847306083955,0.0
763,1-wiki-Vote,10,900000,20,13,0.8764848317958174,0.0
764,1-wiki-Vote,10,900000,20,14,0.8764847306083955,0.0
765,1-wiki-Vote,10,900000,40,0,0.9253543821176236,0.0
766,1-wiki-Vote,10,900000,40,1,0.9260938123025919,0.0
767,1-wiki-Vote,10,900000,40,2,0.9307677709047031,0.0
768,1-wiki-Vote,10,900000,40,3,0.9258872502642411,0.0
769,1-wiki-Vote,10,900000,40,4,0.9278393178105905,0.0
770,1-wiki-Vote,10,900000,40,5,0.9310254106133,0.0
771,1-wiki-Vote,10,900000,40,6,0.9294239543165896,0.0
772,1-wiki-Vote,10,900000,40,7,0.9294239543165896,0.0
773,1-wiki-Vote,10,900000,40,8,0.9294239919767396,0.0
774,1-wiki-Vote,10,900000,40,9,0.9294239919767396,0.0
775,1-wiki-Vote,10,900000,40,10,0.9294239919767396,0.0
776,1-wiki-Vote,10,900000,40,11,0.9294239543165896,0.0
777,1-wiki-Vote,10,900000,40,12,0.9294239543165896,0.0
778,1-wiki-Vote,10,900000,40,13,0.9294238512669043,0.0
779,1-wiki-Vote,10,900000,40,14,0.9294238512669043,0.0
780,1-wiki-Vote,100,900000,1,0,0.4471914053025516,0.0
781,1-wiki-Vote,100,900000,1,1,0.9027527240984553,0.0
782,1-wiki-Vote,100,900000,1,2,0.9193085026204711,0.0
783,1-wiki-Vote,100,900000,1,3,0.9232715951341979,0.0
784,1-wiki-Vote,100,900000,1,4,0.9239159054704433,0.0
785,1-wiki-Vote,100,900000,1,5,0.9235881922638228,0.0
786,1-wiki-Vote,100,900000,1,6,0.9233460306371185,0.0
787,1-wiki-Vote,100,900000,1,7,0.923059967541773,0.0
788,1-wiki-Vote,100,900000,1,8,0.9226451549470468,0.0
789,1-wiki-Vote,100,900000,1,9,0.922225839637588,0.0
790,1-wiki-Vote,100,900000,1,10,0.9219390729930655,0.0
791,1-wiki-Vote,100,900000,1,11,0.9217773973922038,0.0
792,1-wiki-Vote,100,900000,1,12,0.921673975663193,0.0
793,1-wiki-Vote,100,900000,1,13,0.9216041835848402,0.0
794,1-wiki-Vote,100,900000,1,14,0.9216129075946342,0.0
795,1-wiki-Vote,100,900000,10,0,0.9220021109993197,0.0
796,1-wiki-Vote,100,900000,10,1,0.9219042797390515,0.0
797,1-wiki-Vote,100,900000,10,2,0.9219465306143412,0.0
798,1-wiki-Vote,100,900000,10,3,0.921722098426896,0.0
799,1-wiki-Vote,100,900000,10,4,0.921577730135787,0.0
800,1-wiki-Vote,100,900000,10,5,0.9223752734827709,0.0
801,1-wiki-Vote,100,900000,10,6,0.9220607870006768,0.0
802,1-wiki-Vote,100,900000,10,7,0.9217088717023694,0.0
803,1-wiki-Vote,100,900000,10,8,0.9212158244391669,0.0
804,1-wiki-Vote,100,900000,10,9,0.9203915462234591,0.0
805,1-wiki-Vote,100,900000,10,10,0.9206168226699165,0.0
806,1-wiki-Vote,100,900000,10,11,0.9212045676523358,0.0
807,1-wiki-Vote,100,900000,10,12,0.9215367835736888,0.0
808,1-wiki-Vote,100,900000,10,13,0.9214047977480941,0.0
809,1-wiki-Vote,100,900000,10,14,0.9219368216356993,0.0
810,1-wiki-Vote,100,900000,20,0,0.9224582543804648,0.0
